0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.39269908169872414 0.39269908169872414 -2.2 -1.6 0.0
0.01 0.0 0.0 0.0 0.0 0.0 0.0 -1.2111811263260108e-05 -0.39280808309722265 0.39280808309722265 -2.2 -1.6 0.0
0.02 0.0029587557697721596 0.01655856678671061 -0.053295978689512656 0.03671177436383642 -0.008097862010848748 -0.1633685437632479 -4.844705827400375e-05 -0.3931350267817293 0.3931350267817293 -2.2 -1.6 0.0
0.03 0.006723095515075822 0.04967570035986812 -0.15988793606027554 0.10013839512811733 -0.026446757826786904 -0.3498505674331499 -0.00010900518069778542 -0.39367973125286965 0.39367973125286965 -2.2 -1.6 0.0
0.04 0.00936126049981693 0.09907505761099779 -0.31910456321374625 0.18027040513488113 -0.05708225112303182 -0.42650491439770566 -0.00019378524465341052 -0.39444189412364106 0.39444189412364106 -2.2 -1.6 0.0
0.05 0.010130087565535795 0.1508216136137146 -0.4909609409490454 0.26147741751168063 -0.10083070545654002 -0.5426274777978001 -0.00030278594272736825 -0.3954210922872798 0.3954210922872798 -2.2 -1.6 0.0
0.060000000000000005 0.00959003239657362 0.1557254825646194 -0.5318840643855337 0.24045826151541771 -0.15727705604708542 -0.5635945208814852 -0.0004360055939940377 -0.39661678215214413 0.39661678215214413 -2.2 -1.6 0.0
0.07 0.007960530123430986 0.16682250071761917 -0.5969267725854323 0.2295775810490013 -0.2260970774105596 -0.6395282444354989 -0.0005934421440416671 -0.39802829994348393 0.39802829994348393 -2.2 -1.6 0.0
0.08 0.00605402342080617 0.14774467986647463 -0.577821750741704 0.1474468826571164 -0.30660154630801734 -0.6238782260442672 -0.0007750931650039039 -0.3996548620719278 0.3996548620719278 -2.2 -1.6 0.0
0.09 0.004145180242510933 0.13282307148878977 -0.5766402762199728 0.07144273760959229 -0.38491011349298787 -0.6639644703386716 -0.0009809558555973208 -0.4014955655684851 0.4014955655684851 -2.2 -1.6 0.0
0.09999999999999999 0.003032631614655816 0.09823226903980212 -0.5217289585213021 -0.054482113360656684 -0.45811397487127337 -0.6323505529373268 -0.0012110270411644919 -0.4035493885858192 0.4035493885858192 -2.2 -1.6 0.0
0.10999999999999999 0.0022530473898360152 0.05999905153830025 -0.4610183651720507 -0.19182580396094073 -0.5266656609520651 -0.6317482676066138 -0.0014653031737230648 -0.4058151909655157 0.4058151909655157 -2.2 -1.6 0.0
0.11999999999999998 0.0018058196182291024 0.019290856683616756 -0.3861921448244733 -0.3545933353664493 -0.5907118596256817 -0.5928667080728364 -0.0017437803320206058 -0.4082917148710295 0.4082917148710295 -2.2 -1.6 0.0
0.12999999999999998 0.0013962688936245901 -0.015990160945365504 -0.32258545420287554 -0.5032381427093561 -0.6510183410988654 -0.5697201853884934 -0.0020464542215949955 -0.41097758548595936 0.41097758548595936 -2.2 -1.6 0.0
0.13999999999999999 0.0010750770237907754 -0.05025094683020743 -0.2596669017757626 -0.6443455894217092 -0.7076426587473855 -0.5418393376188508 -0.0023733201748401545 -0.41387131177726333 0.41387131177726333 -2.2 -1.6 0.0
0.15 0.000727661969076302 -0.08069002873097114 -0.20589181066253998 -0.7682223402462837 -0.7610023108308095 -0.519223659531907 -0.0027243731510786517 -0.41697128732298955 0.41697128732298955 -2.2 -1.6 0.0
0.16 0.00039640789286505185 -0.11061796282300794 -0.1508020683660443 -0.8903310184435698 -0.8110870202208127 -0.49321407904905645 -0.0030996077366398644 -0.4202757912040652 0.4202757912040652 -2.2 -1.6 0.0
0.17 2.206240940658545e-05 -0.13697391060992242 -0.10492802987300369 -0.9949583376302078 -0.8582975864530116 -0.4719747645064694 -0.00349901814494169 -0.42378298895964656 0.42378298895964656 -2.2 -1.6 0.0
0.18000000000000002 -0.00037023998730820396 -0.16291191234040014 -0.05809237132994207 -1.0972911844507425 -0.9026322548001465 -0.4487166577178241 -0.0039225982165820295 -0.42749093360550067 0.42749093360550067 -2.2 -1.6 0.0
0.19000000000000003 -0.0008050944719701109 -0.18583229708048835 -0.01921122369899285 -1.1842850952186394 -0.9444151472203286 -0.4291666155783926 -0.004370341419431822 -0.4313975667148536 0.4313975667148536 -2.2 -1.6 0.0
0.20000000000000004 -0.0012686749576697248 -0.2087777520444863 0.02181163739299522 -1.2716604354773562 -0.9836311722063814 -0.4074549345143327 -0.004842240848737189 -0.4355007195611042 0.4355007195611042 -2.2 -1.6 0.0
