0.0 0.0 -0.39269908169872414 0.8 -2.2 -1.6 0.0
 0.02 -4.844705827400375e-05 -0.3931350267817293 0.8 -2.2 -1.6 0.0
 0.04 -0.00019378524465341052 -0.39444189412364106 0.8 -2.2 -1.6 0.0
 0.06 -0.0004360055939940377 -0.39661678215214413 0.8 -2.2 -1.6 0.0
 0.08 -0.0007750931650039039 -0.3996548620719278 0.8 -2.2 -1.6 0.0
 0.1 -0.0012110270411644919 -0.4035493885858192 0.8 -2.2 -1.6 0.0
 0.12000000000000001 -0.0017437803320206058 -0.4082917148710295 0.8 -2.2 -1.6 0.0
 0.14 -0.0023733201748401545 -0.41387131177726333 0.8 -2.2 -1.6 0.0
 0.16 -0.0030996077366398644 -0.4202757912040652 0.8 -2.2 -1.6 0.0
 0.18 -0.0039225982165820295 -0.42749093360550067 0.8 -2.2 -1.6 0.0
 0.19999999999999998 -0.004842240848737189 -0.43550071956110414 0.8 -2.2 -1.6 0.0
 0.21999999999999997 -0.005858478905215847 -0.4442873653429985 0.8 -2.2 -1.6 0.0
 0.23999999999999996 -0.00697124969966767 -0.45383136240021815 0.8 -2.2 -1.6 0.0
 0.25999999999999995 -0.008180484591148618 -0.4641115206725709 0.8 -2.2 -1.6 0.0
 0.27999999999999997 -0.009486108988354447 -0.47510501563787066 0.8 -2.2 -1.6 0.0
 0.3 -0.010888042354222582 -0.4867874389880845 0.8 -2.2 -1.6 0.0
 0.32 -0.012386198210898813 -0.4991328528218806 0.8 -2.2 -1.6 0.0
 0.34 -0.013980484145073246 -0.5121138472332554 0.8 -2.2 -1.6 0.0
 0.36000000000000004 -0.01567080181367997 -0.5257016011683799 0.8 -2.2 -1.6 0.0
 0.38000000000000006 -0.01745704694996264 -0.539865946415546 0.8 -2.2 -1.6 0.0
 0.4000000000000001 -0.019339109369907348 -0.5545754345861412 0.8 -2.2 -1.6 0.0
 0.4200000000000001 -0.02131687297903917 -0.5697974069379362 0.8 -2.2 -1.6 0.0
 0.4400000000000001 -0.023390215779582002 -0.5854980668856591 0.8 -2.2 -1.6 0.0
 0.46000000000000013 -0.025559009877985872 -0.6016425550378667 0.8 -2.2 -1.6 0.0
 0.48000000000000015 -0.02782312149281463 -0.618195026593511 0.8 -2.2 -1.6 0.0
