0 -0.0044520317623180155 -0.0005183684013105866
0.02 -0.004452031762320985 -0.0005183684013038732
0.04 -0.004452057669595166 -0.0005181691798402558
0.06 -0.004452088361137297 -0.0005169123262324042
0.08 -0.004452301417496491 -0.000515649491003944
0.1 -0.00445248449757596 -0.0005141400205008502
0.12000000000000001 -0.004452716476246352 -0.0005121990982534653
0.14 -0.004452998290317503 -0.0005098268145768504
0.16 -0.004453329433996531 -0.0005070235716249045
0.18 -0.004453709143350702 -0.0005037891963353978
0.19999999999999998 -0.004454136499244247 -0.0005001237776371871
0.21999999999999997 -0.004454610419371452 -0.0004960274468713922
0.23999999999999996 -0.00445512969417645 -0.0004915002802890805
0.25999999999999995 -0.00445569298118556 -0.0004865423775197967
0.27999999999999997 -0.00445629881480248 -0.00048115382201841493
0.3 -0.0044569455852237995 -0.0004753347854027645
0.32 -0.004457631575091727 -0.0004690853432817976
0.34 -0.0044583549273736105 -0.0004624057194507554
0.36000000000000004 -0.004459113660256556 -0.0004552960737157631
0.38000000000000006 -0.0044599057241215745 -0.0004477560670548527
0.4000000000000001 -0.004460728744332427 -0.00043978771299540997
0.4200000000000001 -0.004461580435673744 -0.000431389719501122
0.4400000000000001 -0.004462458325699795 -0.0004225626741358578
0.46000000000000013 -0.004463359806290392 -0.00041330689478593497
0.48000000000000015 -0.0044642821624781654 -0.00040362261255818426
0.5000000000000001 -0.004465222527947446 -0.0003935102621059732
0.5200000000000001 -0.00446617794776587 -0.0003829700810380422
0.5400000000000001 -0.0044671453390090635 -0.00037200238326650585
0.5600000000000002 -0.004468121529860625 -0.0003606071424791633
0.5800000000000002 -0.004469103118965124 -0.000348786553217057
0.6000000000000002 -0.004470086621978123 -0.00033653983877547633
0.6200000000000002 -0.004471068521947083 -0.00032386772519798286
0.6400000000000002 -0.004472045148934423 -0.0003107706594591123
0.6600000000000003 -0.004473012698051884 -0.0002972493254008671
0.6800000000000003 -0.004473967246438611 -0.000283304453027109
0.7000000000000003 -0.004474904783579558 -0.0002689365724949851
0.7200000000000003 -0.004475821185272096 -0.00025414636951605346
0.7400000000000003 -0.004476712190297873 -0.00023893458412341514
0.7600000000000003 -0.004477573454145661 -0.00022330214411644259
